idx_desempleo,idx_habitat,idx_educacion,idx_riesgo_clima,idx_pobreza,idx_tejido_social,año_normalizado,Comuna,Año
-0.0086572785,-0.008771005,0.000516139,0.0,-0.017527098,0.0012518938,-0.00024280128,Corregimiento de San Antonio de Prado,2016
-0.0001757553,-0.008966285,-0.0020152566,0.0,0.01964948,-0.0038137543,-0.0007437621,Corregimiento de San Cristóbal,2016
-0.0017466163,0.049187846,0.003592782,0.0,0.034417257,-0.0066776127,-0.0004368903,Corregimiento de San Sebastián de Palmitas,2016
0.0029362885,0.058020428,0.0045411577,0.0,0.058092434,-0.0041707563,-0.00042630013,Corregimiento de Santa Elena,2016
-0.002783138,-0.0096235825,0.0038818768,0.0,-0.013048701,0.0010340358,-0.000607811,Doce de Octubre,2016
0.016552646,-0.008400941,-0.00010195815,0.0,-0.006808767,0.0022091253,-0.00056690036,Doce de octubre,2016
-0.009677172,-0.021427901,-0.028334487,0.0,-0.057161085,-0.060652267,-0.0005303384,El Poblado,2016
-0.0042056334,-0.009600376,-0.030386852,0.0,-0.015605233,-0.02330418,-0.0006483801,Guayabal,2016
-0.003245723,-0.009333333,-0.0324914,0.0,-0.010281544,-0.035088852,-0.0008648305,La America,2016
-0.02470417,-0.017406512,-0.013106551,0.0,-0.047183353,0.004108628,-0.00016236048,La América,2016
0.004994527,-0.0112293195,-0.030616788,0.0,-0.035240278,-0.027876304,-0.00029002596,La Candelaria,2016
-0.006644591,-0.021547623,-0.028807491,0.0,-0.054755755,-0.05704953,-0.00035960376,Laureles Estadio,2016
-0.019343851,-0.008700562,-0.0018858402,0.0,-0.0067221913,0.00057086826,-0.0005244895,Laureles—Estadio,2016
-0.008114464,0.027837573,0.0028402368,0.0,0.017120969,0.00060158694,-0.00050876476,Manrique,2016
-0.0019695775,-0.008993592,-0.040928647,0.0,-0.008891394,0.003244878,-0.0011090722,Palmitas,2016
-0.015654866,-0.008675063,-0.0017923674,0.0,-0.0066685793,0.0007418875,-0.00052816357,Poblado,2016
0.014695702,0.020831881,0.0021567864,0.0,0.04309301,0.00023337781,-0.00022688894,Popular,2016
0.000816142,-0.009194318,0.0010064166,0.0,-0.015760278,-0.005194997,-0.0003065186,Robledo,2016
0.009040824,-0.008220031,-0.012562546,0.0,-0.0065322528,0.013438764,-0.00051533105,San Antonio de Prado,2016
-0.0010139631,-0.008467311,-0.018758412,0.0,-0.006695402,0.020575635,-0.00053624704,San Cristobal,2016
0.010412678,-0.00507682,-0.009078715,0.0,0.020530557,-0.00011023875,-0.00060415803,San Javier,2016
0.008077624,0.019920558,-0.011557297,0.0,0.044984132,0.008864014,-0.00029158464,Santa Cruz,2016
0.008432381,-0.009099713,-0.035418313,0.0,-0.008226584,0.006659471,-0.0008647142,Santa Elena,2016
0.0050654523,0.019001493,-0.010519325,0.0,0.035936866,0.0009545269,-0.00025982948,Villa Hermosa,2016
0.008005893,-0.009141456,-0.033046316,0.0,-0.008439632,-0.0014527625,-0.0007205315,Altavista,2017
0.0095337555,-0.0101111885,-0.0030082162,0.0,0.02958388,-0.002776574,-0.00032299457,Aranjuez,2017
-0.003311548,-0.0087677175,0.0037526018,0.0,-0.008163568,-0.027879938,-0.0007831842,Belen,2017
-0.015777512,-0.017208818,-0.00065196905,0.0,-0.031041268,0.0041616843,-0.00022666466,Belén,2017
-0.0020048849,-0.008957838,-0.014853866,0.0,-0.012061125,-0.015949205,-0.00056333706,Buenos Aires,2017
-0.0053253574,-0.014750141,-0.012392519,0.0,-0.011549901,-0.0026418136,-0.0005576752,Castilla,2017
-0.00038730103,0.008952376,-0.002727828,0.0,0.012839509,-0.006741513,-0.0006903381,Corregimiento de Altavista,2017
-0.0030673884,-0.00711548,0.00089771446,0.0,-0.0027675242,0.00014494263,-0.0005553813,Corregimiento de San Antonio de Prado,2017
0.0044895033,-0.010240112,-0.0014126244,0.0,0.02435108,-0.00468658,-0.00072654616,Corregimiento de San Cristóbal,2017
0.0042622513,0.03978184,0.0005498499,0.0,0.019595562,-0.0075877453,-0.00064191234,Corregimiento de San Sebastián de Palmitas,2017
-0.0022705297,0.05792913,0.0041004503,0.0,0.034286227,-0.0061956095,-0.00027773535,Corregimiento de Santa Elena,2017
0.004024431,-0.009869543,0.0051887385,0.0,-0.002431564,0.00566266,-0.0004989037,Doce de Octubre,2017
-0.002839778,-0.008645228,-0.0009814318,0.0,-0.007010164,0.0019445567,-0.0005719268,Doce de octubre,2017
-0.007049738,-0.021629438,-0.028215615,0.0,-0.05736868,-0.057162806,-0.0006084535,El Poblado,2017
-0.004163117,-0.009576884,-0.028377566,0.0,-0.013882397,-0.023408996,-0.00053367,Guayabal,2017
-0.0032488902,-0.008755743,-0.033474457,0.0,-0.010054875,-0.035990864,-0.00090055744,La America,2017
-0.016743395,-0.017106002,-0.0113516925,0.0,-0.035171498,0.004422464,-0.00022567519,La América,2017
0.0047156597,-0.009920655,-0.030890903,0.0,-0.013531283,-0.0239648,-0.0006126754,La Candelaria,2017
-0.004312664,-0.020723544,-0.029049916,0.0,-0.051737387,-0.053141158,-0.00037073455,Laureles Estadio,2017
-0.017506829,-0.008693174,-0.0018858402,0.0,-0.0067139203,0.0007180439,-0.00051907514,Laureles—Estadio,2017
0.008099426,0.020176707,0.0032624518,0.0,0.042987425,0.018583022,-0.00033364183,Manrique,2017
-0.0017539188,-0.00876838,-0.040987443,0.0,-0.008655444,-0.006479932,-0.001144065,Palmitas,2017
-0.017506829,-0.008693174,-0.0018858402,0.0,-0.0067139203,0.0007180439,-0.00051907514,Poblado,2017
0.016272454,0.031541627,0.0030684164,0.0,0.05365136,0.030594276,-0.00041167552,Popular,2017
0.0077256113,-0.004251559,0.005195561,0.0,-0.0032708212,-0.009738729,-0.00057880115,Robledo,2017
0.009484175,-0.008231378,-0.008886014,0.0,-0.0072033945,0.0058945604,-0.00053038006,San Antonio de Prado,2017
-0.001543951,-0.008383005,-0.016998695,0.0,-0.0072373524,0.008050457,-0.00053836266,San Cristobal,2017
0.0005247292,-0.0089337705,8.114467e-05,0.0,-0.006832287,-0.00430071,-0.00060489785,San Javier,2017
0.015933437,0.010435156,-0.015156997,0.0,0.049794268,0.012601452,-0.00016705411,Santa Cruz,2017
0.0075455443,-0.008881112,-0.036269736,0.0,-0.008574413,-0.007000456,-0.0009138138,Santa Elena,2017
0.009388847,0.020982629,0.002889141,0.0,0.02712395,-0.0024383068,-0.00022051165,Villa Hermosa,2017
0.0080713825,-0.008964827,-0.031046007,0.0,-0.0070611793,0.024327997,-0.00072313333,Altavista,2018
0.008346728,0.008401978,-0.001201663,0.0,-0.0108307,0.0053545767,-0.00053746614,Aranjuez,2018
-0.002422947,-0.008043767,-0.008143067,0.0,-0.0080113355,-0.019316819,-0.0006497554,Belen,2018
-0.007715023,-0.0171195,-0.01140678,0.0,-0.03641777,0.0053769355,-0.00034025233,Belén,2018
-0.003961155,-0.01692025,-0.016230715,0.0,-0.038127083,-0.020457493,-0.00042678084,Buenos Aires,2018
0.0063513517,-0.008877629,-0.013433072,0.0,-0.013269019,-0.004984791,-0.0007342948,Castilla,2018
0.0037543077,0.009772718,0.00048018264,0.0,0.03098087,-0.005939267,-0.0004113372,Corregimiento de Altavista,2018
-0.01076033,-0.0055579357,-0.0021366766,0.0,-0.03225644,0.003612858,-0.00028285405,Corregimiento de San Antonio de Prado,2018
0.0023179604,-0.01007909,-0.0012890686,0.0,0.02706618,-0.0041863197,-0.00075576286,Corregimiento de San Cristóbal,2018
0.004549912,0.047545083,0.003399742,0.0,0.020766601,-0.008326145,-0.0006697679,Corregimiento de San Sebastián de Palmitas,2018
0.00023740673,0.07229544,-0.0009907703,0.0,0.0471914,-0.0024149183,-0.00037081286,Corregimiento de Santa Elena,2018
0.0010953202,-0.010086034,0.00614948,0.0,0.017152634,0.002627255,-0.0006414792,Doce de Octubre,2018
0.009036556,-0.008680917,-0.0008043618,0.0,-0.0069358097,0.001849389,-0.00065315136,Doce de octubre,2018
-0.0067759985,-0.021589069,-0.027943436,0.0,-0.05533226,-0.057120666,-0.00053395814,El Poblado,2018
0.008479953,-0.017267182,-0.024216214,0.0,-0.03537157,-0.022677276,-0.00040944188,Guayabal,2018
-0.0023794025,-0.008792745,-0.030112995,0.0,-0.0094798235,-0.022722222,-0.000741185,La America,2018
-0.009507214,-0.016912684,-0.011214567,0.0,-0.03485508,0.005389375,-0.00031776534,La América,2018
0.0007373803,-0.010793772,-0.028185058,0.0,-0.029772745,-0.024029953,-0.00038526964,La Candelaria,2018
-0.0046722135,-0.02056576,-0.02883606,0.0,-0.04966039,-0.03830381,-0.00055067154,Laureles Estadio,2018
-0.017317573,-0.008689581,-0.0018820971,0.0,-0.006671713,0.0007180439,-0.0005849404,Laureles—Estadio,2018
0.00880937,0.021584045,0.0044082426,0.0,0.04219942,0.01012377,-0.00022486277,Manrique,2018
-0.002151823,-0.008983188,-0.04105378,0.0,-0.0084428955,-0.012164119,-0.0012266819,Palmitas,2018
-0.015663961,-0.008677092,-0.0017886243,0.0,-0.006673603,0.00074209576,-0.0005886145,Poblado,2018
0.0072141252,0.02012769,0.0033266523,0.0,0.042538296,0.018712336,-0.00045618517,Popular,2018
0.008766093,-0.008898026,0.0032084486,0.0,-0.0073331846,-0.0009966542,-0.00068582705,Robledo,2018
0.009068749,-0.008246809,-0.00768971,0.0,-0.007152334,-0.00793431,-0.0006590068,San Antonio de Prado,2018
-0.0017703848,-0.008172541,-0.0121725295,0.0,-0.006732658,0.011713686,-0.0006099405,San Cristobal,2018
0.010128664,-0.005502124,-0.0005641736,0.0,-0.0076989946,0.0023621358,-0.0005275519,San Javier,2018
0.008119239,0.009457448,-0.00986545,0.0,0.034282655,0.002781201,-0.0003192491,Santa Cruz,2018
0.00758532,-0.009137979,-0.036113475,0.0,-0.0086709615,-0.0048602982,-0.0009465368,Santa Elena,2018
0.0047611943,-0.00552074,-0.002971058,0.0,0.015661018,-0.00031044014,-0.00071113365,Villa Hermosa,2018
0.0077889683,-0.008825294,-0.031333145,0.0,-0.008296231,-0.007083579,-0.0007793222,Altavista,2019
0.0112820575,-0.005623483,-0.0015701172,0.0,-0.0033383865,0.0013341468,-0.00054989586,Aranjuez,2019
-0.0029269548,-0.008281366,-0.0072586467,0.0,-0.008666307,-0.026249705,-0.00083710736,Belen,2019
-0.010425784,-0.016539974,-0.011143077,0.0,-0.033467036,0.005390381,-0.00023523538,Belén,2019
0.008279917,-0.010503822,-0.017371638,0.0,-0.026060516,-0.008520165,-0.0003131738,Buenos Aires,2019
-0.004427645,-0.010727569,-0.017290799,0.0,-0.032397714,-0.007261103,-0.00038045814,Castilla,2019
-0.00077549025,0.019131597,-0.0035727115,0.0,0.043688193,-0.004579055,-0.0004512467,Corregimiento de Altavista,2019
-0.0074993568,-0.009914635,-0.011792894,0.0,-0.03294483,0.0041624433,-0.00026394805,Corregimiento de San Antonio de Prado,2019
-1.22717665e-05,-0.009928605,-0.004320714,0.0,0.019904451,-0.0027526561,-0.00079319667,Corregimiento de San Cristóbal,2019
0.007699068,0.048578814,0.0043262113,0.0,0.03116697,-0.006806157,-0.00039234073,Corregimiento de San Sebastián de Palmitas,2019
0.0048987796,0.04575363,-0.0016660833,0.0,0.019439848,-0.006346737,-0.0005629656,Corregimiento de Santa Elena,2019
0.0036583403,-0.0097539,0.0039931466,0.0,-0.00769603,0.0002649068,-0.0006457882,Doce de Octubre,2019
0.0066484464,-0.008678755,-0.0010649203,0.0,-0.007025429,0.0015766972,-0.0006411126,Doce de octubre,2019
-0.0107398275,-0.021621952,-0.030224534,0.0,-0.059943996,-0.06125587,-0.0008982284,El Poblado,2019
-0.002002367,-0.010586612,-0.02473266,0.0,-0.033754226,-0.02322979,-0.0003035914,Guayabal,2019
-0.0032589985,-0.009317197,-0.033552673,0.0,-0.010337335,-0.0350607,-0.0009711353,La America,2019
-0.016934048,-0.017305959,-0.013010156,0.0,-0.04717488,0.0043433844,-0.00017763855,La América,2019
0.01487774,-0.0044951667,-0.02855304,0.0,-0.025393248,-0.0069724806,-0.00034484413,La Candelaria,2019
-0.0063517606,-0.020444652,-0.030890882,0.0,-0.052324176,-0.051665217,-0.00047466296,Laureles Estadio,2019
-0.02411667,-0.008768175,-0.0024617596,0.0,-0.0067916648,0.00046752323,-0.0005541638,Laureles—Estadio,2019
0.0074125803,0.008001219,0.0016529687,0.0,0.016625255,0.0015314987,-0.0005662884,Manrique,2019
-0.0027195215,-0.00904913,-0.03946188,0.0,-0.010286234,-0.029622653,-0.0012733863,Palmitas,2019
-0.013214924,-0.008444994,-0.0017886243,0.0,-0.0066709192,0.0011359031,-0.000594548,Poblado,2019
0.019662453,0.019480178,-0.0023104767,0.0,0.036395907,0.019362314,-0.00029848388,Popular,2019
-0.0017898454,-0.010724198,-0.0012858924,0.0,-0.02553568,-0.009537488,-0.00030084405,Robledo,2019
0.009068382,-0.008258858,-0.007863009,0.0,-0.0071831373,-0.007882869,-0.0006469681,San Antonio de Prado,2019
-0.0017815536,-0.00822125,-0.010408754,0.0,-0.007208812,0.007569791,-0.00058633636,San Cristobal,2019
0.010472725,-0.007246128,-0.00053972536,0.0,-0.008017296,0.0020108204,-0.0005209342,San Javier,2019
0.0054245098,-0.008438494,-0.009476584,0.0,0.020727947,0.0046705003,-0.0006491468,Santa Cruz,2019
0.0082350075,-0.009150027,-0.037023313,0.0,-0.008682309,0.0005098944,-0.00093449804,Santa Elena,2019
0.008864799,0.01750177,-0.003936531,0.0,0.017936198,-0.0035303351,-0.00062007597,Villa Hermosa,2019
0.0077943606,-0.008825294,-0.031333145,0.0,-0.007943758,-0.007158461,0.00059337856,Altavista,2020
0.009863776,-0.0056312014,-0.0015782254,0.0,-0.0030022317,0.0011437053,0.00078797195,Aranjuez,2020
0.0015374476,-0.016999194,-0.009573881,0.0,-0.03288274,0.0056779603,0.00028937572,Belén,2020
0.004534739,-0.010460853,-0.017487172,0.0,-0.026692737,-0.008303892,0.00024179879,Buenos Aires,2020
0.007781968,-0.010955062,-0.017458348,0.0,-0.032838717,-0.007646061,0.00017030342,Castilla,2020
0.019195246,-0.008436628,-7.337129e-05,0.0,-0.0063914172,0.0020849388,0.00080625946,Doce de octubre,2020
0.0055667926,-0.010609029,-0.024972135,0.0,-0.03416428,-0.02369169,0.00025312067,Guayabal,2020
-0.018351818,-0.017271357,-0.012852156,0.0,-0.04756021,0.0042343587,0.00043752987,La América,2020
0.008684077,-0.004826032,-0.02897331,0.0,-0.025434433,-0.0068030655,0.000165182,La Candelaria,2020
-0.02130407,-0.008736099,-0.0020820831,0.0,-0.0064052152,0.00045023733,0.0008185369,Laureles—Estadio,2020
0.02530724,0.009367068,0.0017932467,0.0,0.017105518,0.0018288353,0.0009278623,Manrique,2020
-0.013209531,-0.008444994,-0.0017886243,0.0,-0.006318446,0.0010610203,0.0007781527,Poblado,2020
0.021881137,0.01945081,-0.0023173424,0.0,0.03605149,0.019317368,0.00026757462,Popular,2020
0.010554841,-0.01101312,-0.00069264206,0.0,-0.026040234,-0.010241595,0.00030102563,Robledo,2020
0.009073774,-0.008258858,-0.007863009,0.0,-0.006830664,-0.007957752,0.00072573265,San Antonio de Prado,2020
0.010649114,-0.008755778,-0.0007009807,0.0,-0.0066249873,0.0018614131,0.0007749387,San Cristóbal,2020
0.00903009,-0.0072197933,-0.0007039088,0.0,-0.007646494,0.0018942674,0.0008037236,San Javier,2020
-0.009909108,-0.008463053,-0.0021938311,0.0,-0.0062638563,0.001484702,0.00073998317,San Sebastián De Palmitas,2020
0.015719984,-0.008179755,-0.009061601,0.0,0.021131407,0.0047467337,0.00081802404,Santa Cruz,2020
0.0082404,-0.009150027,-0.037023313,0.0,-0.008329836,0.00043501123,0.0004382025,Santa Elena,2020
0.020307105,0.018027714,-0.003551168,0.0,0.01852861,-0.0035537863,0.0007883265,Villa Hermosa,2020
-0.0025025213,-0.010199438,0.03600176,0.0,-0.005781521,0.04432931,0.0011472153,Altavista,2021
0.018897664,-0.010502026,0.03615805,0.0,-0.008919974,0.042469364,0.0014745081,Aranjuez,2021
-0.001961758,-0.0069637937,0.036154453,0.0,-0.0025669679,0.013892263,0.0007702131,Belen,2021
0.00031079035,-0.009866394,-0.0025051485,0.0,-0.010099865,0.0019413949,0.0006884023,Belén,2021
0.008382932,-0.009500437,0.029362263,0.0,-0.028017065,0.029164113,0.0002651358,Buenos Aires,2021
0.010599538,-0.010294773,0.025755474,0.0,-0.034357216,0.020054057,0.00036494195,Castilla,2021
-0.00079024566,0.02031909,-0.001390269,0.0,0.027053244,-0.0077546537,0.00050286046,Corregimiento de Altavista,2021
0.0034053398,-0.009793481,-0.0045813853,0.0,0.017779738,-0.0033035504,0.0005411488,Corregimiento de San Antonio de Prado,2021
0.00807644,-0.006738161,-0.0016834732,0.0,0.032605104,-0.0040170043,8.781086e-05,Corregimiento de San Cristóbal,2021
0.009096984,0.057964012,0.0049193255,0.0,0.02966464,-0.0068286364,8.266628e-05,Corregimiento de San Sebastián de Palmitas,2021
0.009270252,0.045773346,0.0011247173,0.0,-0.011784377,-0.00087025866,0.0009031512,Corregimiento de Santa Elena,2021
0.0042636157,-0.016729744,0.031522326,0.0,-0.0035041047,0.02566546,0.0008116239,Doce de Octubre,2021
0.017333353,-0.008406134,-8.09627e-05,0.0,-0.0064733005,0.0021261848,0.00075605133,Doce de octubre,2021
-0.0040717917,-0.022535838,0.025483029,0.0,-0.05032845,-0.038821403,0.0006996418,El Poblado,2021
0.016686803,-0.0068986434,0.029014377,0.0,-0.006943643,0.019975038,0.0007974202,Guayabal,2021
-0.0015169616,-0.0070480164,0.042240776,0.0,-0.003513883,-0.0133882295,0.0005430632,La America,2021
-0.0077628363,-0.017074382,-0.011292814,0.0,-0.035153605,0.005293787,0.00024241774,La América,2021
0.014724932,-0.0074274135,0.040757973,0.0,-0.005931618,0.023364386,0.0006298493,La Candelaria,2021
0.001516481,-0.019382603,0.022911139,0.0,-0.041170456,-0.030335827,0.0007478161,Laureles Estadio,2021
-0.015716871,-0.008689141,-0.00180919,0.0,-0.0063351556,0.0006589475,0.000665352,Laureles—Estadio,2021
0.022587474,-0.0057833423,0.031064482,0.0,0.026772154,0.049094375,0.0017070756,Manrique,2021
-0.0015046811,-0.009402076,0.035381828,0.0,-0.0058089863,0.033419736,0.00073017547,Palmitas,2021
-0.013267845,-0.008444994,-0.00180919,0.0,-0.006332472,0.0010527547,0.0006473797,Poblado,2021
0.028897125,0.027024677,0.029924719,0.0,0.053275127,0.06085684,0.0012898777,Popular,2021
0.008362574,-0.0023728432,0.034797892,0.0,-0.011808117,0.027349528,0.00072018686,Robledo,2021
-0.009156532,-0.006825366,0.032374848,0.0,-0.0018807064,0.01802403,0.0006882545,San Antonio de Prado,2021
-0.0022578125,-0.010055508,0.04107652,0.0,-0.006125498,0.05727602,0.0011752865,San Cristobal,2021
-0.0029028074,-0.008653684,-0.0009982543,0.0,-0.0066746976,0.0018614087,0.000615152,San Cristóbal,2021
0.019156508,-0.006390384,0.03268184,0.0,0.033171833,0.049940266,0.001668487,San Javier,2021
0.0010845627,-0.008679624,-0.0018609813,0.0,-0.0067032725,0.0018317285,0.000669527,San Sebastián De Palmitas,2021
0.02254725,0.0078852195,0.025119293,0.0,0.038558494,0.060889687,0.0013265462,Santa Cruz,2021
0.0057436745,-0.009751287,0.030446734,0.0,-0.0055833436,0.03168718,0.00073898304,Santa Elena,2021
0.01697601,-0.0059291963,0.030796964,0.0,0.026682941,0.05183387,0.0016952802,Villa Hermosa,2021
0.008047409,-0.007081724,0.034123242,0.0,-0.004586603,0.028865645,0.00043827,Altavista,2022
0.0073251612,-0.0051412606,0.031344686,0.0,-0.028131168,0.034758765,-0.00010051666,Aranjuez,2022
-0.002355492,-0.006881818,0.035363723,0.0,-0.0040906216,0.0012102172,0.00018315043,Belen,2022
-0.01301264,-0.0106052365,-0.0117710335,0.0,-0.03376805,0.0035381676,-0.00029579707,Belén,2022
0.008247224,-0.008064742,0.031004645,0.0,-0.009278947,0.022252228,-0.00015307905,Buenos Aires,2022
-0.0010163648,-0.020524861,0.024213282,0.0,-0.037896723,0.035971947,8.60939e-06,Castilla,2022
-0.0038852328,0.010405499,-0.00891656,0.0,-0.03525512,0.0033510046,-0.0005724144,Corregimiento de Altavista,2022
0.0015260022,-0.0095428275,-0.010384081,0.0,-0.026734803,0.0038991251,-0.00023762262,Corregimiento de San Antonio de Prado,2022
0.004872922,-0.0051586595,-0.0022790234,0.0,-0.0028903524,0.00097174244,0.00013905697,Corregimiento de San Cristóbal,2022
0.009985251,0.039808918,0.0012885272,0.0,0.009072999,-0.0068917754,-4.5012614e-05,Corregimiento de San Sebastián de Palmitas,2022
0.008508138,0.040871274,-0.008705527,0.0,0.046975516,-0.002697756,-0.0007111103,Corregimiento de Santa Elena,2022
0.007559055,-0.009153387,0.029818187,0.0,0.004676023,0.02654073,-7.7495446e-05,Doce de Octubre,2022
0.0011134646,-0.008602254,-0.0018833546,0.0,-0.006633566,0.0019115639,0.00018043298,Doce de octubre,2022
-0.0027968583,-0.022569256,0.025562031,0.0,-0.05358242,-0.05144879,0.00015443205,El Poblado,2022
0.002811686,-0.010434483,0.02469618,0.0,-0.034900162,0.015138341,-0.0006475483,Guayabal,2022
-0.0015307766,-0.006790972,0.041277133,0.0,-0.0053567025,-0.024434136,0.00030200198,La America,2022
-0.017103227,-0.017204583,-0.013171814,0.0,-0.049495567,0.0042971256,-0.00040705004,La América,2022
0.008904518,0.013995622,0.033856217,0.0,-0.031222226,0.014098851,-0.0008271007,La Candelaria,2022
-0.0017745978,-0.01933605,0.0247664,0.0,-0.05123174,-0.025284566,-0.00032805183,Laureles Estadio,2022
-0.029992396,-0.008706599,-0.0030573523,0.0,-0.006410882,0.00042667342,6.5110515e-05,Laureles—Estadio,2022
0.0074027847,0.028018478,0.029212499,0.0,-0.009218756,0.050537672,-0.0014776066,Manrique,2022
-0.0021441572,-0.009866293,0.036568344,0.0,-0.0056977733,0.03881447,0.00018058709,Palmitas,2022
-0.013238942,-0.008367625,-0.0018315633,0.0,-0.0062627657,0.0011325903,0.00015828584,Poblado,2022
0.012736521,0.017816875,0.026936213,0.0,0.029519288,0.061318688,-0.002001833,Popular,2022
-0.005461419,0.004381589,0.02977264,0.0,-0.015740586,0.022667203,-0.00036608923,Robledo,2022
-0.003015135,-0.009908624,0.034116603,0.0,-0.005288927,0.037768215,0.00018058709,San Antonio de Prado,2022
-0.0019317425,-0.009759257,0.038909882,0.0,-0.005691957,0.04366173,0.00027108498,San Cristobal,2022
0.00957384,-0.0086443545,-0.0009220649,0.0,-0.006539897,0.001912889,0.00015169359,San Cristóbal,2022
0.013977119,-0.003124545,0.037551638,0.0,-0.005461683,0.029178878,0.00053427974,San Javier,2022
-0.0023112404,-0.008578968,-0.0014582557,0.0,-0.0066076457,0.0019412447,0.00018043298,San Sebastián De Palmitas,2022
0.013894153,0.022090375,0.032354478,0.0,-0.017092638,0.04862358,-0.00088861934,Santa Cruz,2022
-0.0029271108,-0.009825921,0.03260582,0.0,-0.005665265,0.035830613,0.00030616423,Santa Elena,2022
0.009543684,-0.010209052,0.035855353,0.0,-0.0051406957,0.042241495,-4.0139217e-05,Villa Hermosa,2022
0.014492862,-0.0067419107,0.03287939,0.0,-0.00381541,0.00030742623,0.00018682757,Altavista,2023
0.0042082565,0.0069508776,0.029494738,0.0,-0.010175316,0.023656128,-0.00032662315,Aranjuez,2023
-0.002270572,-0.0068408884,0.03438467,0.0,-0.0054274527,-0.024540622,0.00023490572,Belen,2023
-0.017888559,-0.01096741,-0.003328704,0.0,-0.035535656,0.0029119886,-0.00033861,Belén,2023
-0.009454517,-0.0034743298,0.029610645,0.0,-0.03406367,0.020053871,-0.0006286284,Buenos Aires,2023
-0.008398498,-0.007687108,0.030635905,0.0,-0.002968152,0.017611286,-0.0003716422,Castilla,2023
0.0044125794,0.0063122027,6.219636e-06,0.0,0.009240504,-0.006890475,-0.0003747418,Corregimiento de Altavista,2023
0.0058869417,-0.0051552877,-0.0021137672,0.0,-0.0071414593,0.0015929686,0.00013905697,Corregimiento de San Antonio de Prado,2023
0.008686398,-0.010271346,-0.0020355545,0.0,-0.006590989,0.0016949439,6.5392735e-05,Corregimiento de San Cristóbal,2023
0.0146761695,0.038865183,0.003881963,0.0,0.015712228,-0.0070702927,0.00019543398,Corregimiento de San Sebastián de Palmitas,2023
0.008976128,0.031484157,0.0031596206,0.0,0.019853938,-0.008611958,1.1689823e-05,Corregimiento de Santa Elena,2023
0.008812097,0.01047449,0.030889915,0.0,-0.024547115,0.037007686,-0.0009104462,Doce de Octubre,2023
-0.0073663294,-0.008507944,-0.0021722345,0.0,-0.006333142,0.0015351975,0.00012022205,Doce de octubre,2023
-0.0060162283,-0.022650372,0.02517866,0.0,-0.052804224,-0.05088646,0.0002723114,El Poblado,2023
-0.011689615,-0.006655325,0.023028588,0.0,-0.03603498,0.0085655,-0.0007763829,Guayabal,2023
-0.0021161747,-0.0072406684,0.04145841,0.0,-0.0061164736,-0.032494087,0.0006758049,La America,2023
-0.024922956,-0.017239435,-0.013499844,0.0,-0.049138248,0.0040469086,-0.00029916054,La América,2023
-0.0034509923,-0.009567471,0.0390993,0.0,-0.03664336,-0.006203971,-0.0007790057,La Candelaria,2023
-0.002397626,-0.022507463,0.025734046,0.0,-0.050269235,-0.03869179,0.0002592228,Laureles Estadio,2023
-0.027900448,-0.008700158,-0.0028952307,0.0,-0.0063767564,0.00042880836,6.791653e-05,Laureles—Estadio,2023
0.0064800656,0.047886692,0.024285281,0.0,0.044138633,0.043480244,-0.0012901429,Manrique,2023
-0.0014703812,-0.009340477,0.03532567,0.0,-0.00569419,0.03362621,0.00034748556,Palmitas,2023
-0.017631134,-0.00862426,-0.0019250361,0.0,-0.006310791,0.0006798601,8.873043e-05,Poblado,2023
0.016832184,0.028242266,0.026840778,0.0,0.05183822,0.045567483,-0.0012895259,Popular,2023
-0.0022867725,0.0070471377,0.030873965,0.0,-0.0148004275,0.016747043,-0.00044553075,Robledo,2023
-0.003034171,-0.0069092307,0.030448534,0.0,-0.0029007713,0.0075246417,-8.502211e-05,San Antonio de Prado,2023
-0.0015901064,-0.0069432296,0.03712084,0.0,-0.0049709994,0.027723813,5.3917545e-05,San Cristobal,2023
0.009591713,-0.008662859,-0.0009207699,0.0,-0.0065405597,0.001912889,0.00015169359,San Cristóbal,2023
0.008015274,0.021919223,0.033663023,0.0,-0.010800919,0.02675698,0.0005118035,San Javier,2023
0.010675688,-0.008678408,-0.0007309456,0.0,-0.0065752068,0.0019939414,0.00020515754,San Sebastián De Palmitas,2023
0.004224191,0.07203534,0.025127474,0.0,0.04518231,0.038433727,-0.00043167616,Santa Cruz,2023
0.008877925,-0.010230393,0.031783752,0.0,-0.0054690717,0.041542035,-9.0561545e-05,Santa Elena,2023
0.008975668,0.048278093,0.025986101,0.0,0.018906415,0.025777435,0.0001394942,Villa Hermosa,2023
0.0045704697,-0.0070321453,0.03388047,0.0,-0.002380717,0.013184106,-0.0010291366,Altavista,2024
0.007499938,0.007146018,0.030049905,0.0,-0.011197263,0.027994232,-0.00083456194,Aranjuez,2024
-0.0022665032,-0.0070360918,0.035434473,0.0,-0.0036689646,-0.010895736,-0.00055853993,Belen,2024
-0.013700188,-0.010171602,-0.0031578445,0.0,-0.03328974,0.0034852305,-0.00091642735,Belén,2024
0.0039731627,-0.0030115906,0.033797234,0.0,-0.003036881,0.017299065,-0.0010518866,Buenos Aires,2024
-0.0014816531,-0.009776079,0.026195984,0.0,-0.026076192,0.012456761,-0.0013661099,Castilla,2024
0.0042870683,0.006454943,0.0004764699,0.0,-0.012103627,-0.0014630227,-0.0008063773,Corregimiento de Altavista,2024
