Comuna,Año,idx_desempleo,idx_habitat,idx_educacion,idx_riesgo_clima,idx_pobreza,idx_tejido_social,ivc
Corregimiento de Santa Elena,2014,0.4415418645208088,0.2702949013043632,0.2940025908289285,0.5,0.724115108925272,0.4036049053648597,0.4333744310807695
Corregimiento de Santa Elena,2015,0.482262546549703,0.32571464185139637,0.2934311419120214,0.5,0.539893755453194,0.4036049053648597,0.4172558165693045
Corregimiento de Santa Elena,2016,0.46272103682882615,0.4686795146908823,0.30970327230425104,0.5,0.5759405819265693,0.4036049053648597,0.44920896565734336
Corregimiento de Santa Elena,2017,0.43576467495660426,0.45441542552583425,0.30231213449176714,0.5,0.4766008315971789,0.4036049053648597,0.4223087221702262
Corregimiento de Santa Elena,2018,0.44585960650555095,0.5905927638087735,0.2886448570969854,0.5,0.5159139964151858,0.4036049053648597,0.45356656894388275
Corregimiento de Santa Elena,2019,0.4769637690958647,0.35651196775871574,0.2885149072625965,0.5,0.3768275268198032,0.4036049053648597,0.39134965023669815
Corregimiento de Santa Elena,2021,0.489994331887427,0.35721765244842196,0.29006834805761106,0.5,0.31042231420024574,0.4036049053648597,0.382055918537921
Corregimiento de Santa Elena,2022,0.49289420074557433,0.3372315185200291,0.2878445979443633,0.5,0.525474832956378,0.4036049053648597,0.41764546464203717
Corregimiento de Santa Elena,2023,0.5003757842707723,0.23401688679503613,0.31911223276268447,0.5,0.4100752160789448,0.4036049053648597,0.3849427318676904
Corregimiento de Santa Elena,2024,0.5003757842707723,0.23401688679503613,0.31911223276268447,0.5,0.22482390115491172,0.4036049053648597,0.35126067460877536
Doce de Octubre,2007,0.3848065554953675,0.08662282687408121,0.7295274950520743,0.5,0.43311768918752136,0.508323551313294,0.43498147598587966
Doce de Octubre,2008,0.3848065554953675,0.08662282687408121,0.6985588570631636,0.5,0.43311768918752136,0.508323551313294,0.42935081453335044
Doce de Octubre,2009,0.3848065554953675,0.08662282687408121,0.6124388787606715,0.5,0.43311768918752136,0.508323551313294,0.4136926366601701
Doce de Octubre,2010,0.3848065554953675,0.08662282687408121,0.62001292044307,0.5,0.43311768918752136,0.508323551313294,0.41506973514787887
Doce de Octubre,2011,0.4508496276560996,0.06534308036459237,0.5744864439343684,0.5,0.40300055631478976,0.508323551313294,0.4094551381060262
Doce de Octubre,2012,0.46608127875359784,0.04270227958731257,0.5606058994729545,0.5,0.34163589193423605,0.508323551313294,0.3944270729202536
Doce de Octubre,2013,0.46429193144200853,0.03894285315955477,0.39678356738529946,0.5,0.41996178880064533,0.508323551313294,0.37787339856378216
Doce de Octubre,2014,0.45758381061089826,0.03443085767934236,0.37254476071149206,0.5,0.37652348662081325,0.45466310865461806,0.35377200441402984
Doce de Octubre,2015,0.47748174607414207,0.02474434137131963,0.3786374352099338,0.5,0.41678220029242474,0.3736988452125222,0.34933537602915316
Doce de Octubre,2016,0.4374902721651801,0.043772374138525146,0.3321527959999714,0.5,0.24476994788014056,0.3914000040010624,0.30901552621543266
Doce de Octubre,2017,0.46218607545469026,0.04126211439236521,0.3561615064744874,0.5,0.32397959106234164,0.42859107961888915,0.33857824854595886
Doce de Octubre,2018,0.45601511377115456,0.04185230210131277,0.3768743964912605,0.5,0.37426408888629964,0.44814847107768097,0.35402806769594697
Doce de Octubre,2019,0.4649383632330548,0.046731599337836244,0.3289172010632436,0.5,0.2982402240212559,0.3862819966799853,0.32274716078825016
Doce de Octubre,2021,0.47486595451123303,0.02815257504792104,0.48237880266562205,0.5,0.30494361502058237,0.5257159125542983,0.3756467017817558
Doce de Octubre,2022,0.4963109692626002,0.04255741383349866,0.4775485645817795,0.5,0.3289184795393448,0.559427708740689,0.39177511562871137
Doce de Octubre,2023,0.5016078622675367,0.10129362402612446,0.48737618124038123,0.5,0.22333287311271585,0.5955384747868773,0.392572548260661
Doce de Octubre,2024,0.5016078622675367,0.10129362402612446,0.48737618124038123,0.5,0.2553760830772355,0.58747246506234,0.3969320392133851
Doce de octubre,2014,0.4500088195575642,0.05783383246990289,0.29417558267231164,0.5,0.3065630291103889,0.4036049053648597,0.32039748530455037
Doce de octubre,2015,0.5011931848831888,0.05783383246990289,0.29417558267231164,0.5,0.3065630291103889,0.4036049053648597,0.32970373354557303
Doce de octubre,2016,0.5476838098541437,0.05783383246990289,0.29417558267231164,0.5,0.3065630291103889,0.4036049053648597,0.338156574449383
Doce de octubre,2017,0.43178656804340537,0.05783383246990289,0.29417558267231164,0.5,0.3065630291103889,0.4036049053648597,0.31708434866561247
